,name
3671,nerve to right thyrohyoid
3672,left medial orbital gyrus
3673,portion of body substance
3674,tributary of basilic vein
3675,left suprascapular artery
3676,cortex of uvula of vermis
3677,left fifth cervical nerve
3678,extensor digitorum longus
3679,left female breast proper
3680,posterior temporal artery
3681,paracolic lymphatic chain
3682,region of cerebral cortex
3683,nerve to left iliacus (1)
3684,eleventh thoracic rotator
3685,head of right twelfth rib
3686,extra-embryonic structure
3687,mucosa of body of stomach
3688,nerve to left wrist joint
3689,segment of fusiform gyrus
3690,terminal sulcus of tongue
3691,bulboreticulospinal tract
3692,right costo-axillary vein
3693,left sphenoethmoid recess
3694,right periamygdaloid area
3695,diaphysis of right radius
3696,lamina of Brodmann area 8
3697,paracingulate gyrus (pAC)
3698,central canal of neuraxis
3699,metacarpophalangeal joint
3700,nervous system of abdomen
3701,lingual canal of mandible
3702,zone of orbicularis oculi
3703,nerve to left hypoglossus
3704,diaphysis of right fibula
3705,adventitia of left ureter
3706,tendon of right plantaris
3707,lamina of Brodmann area 1
3708,mid-right coronary artery
3709,surface of right acromion
3710,tenia of fourth ventricle
3711,tendon of left brachialis
3712,posterior part of forearm
3713,diffuse reticular nucleus
3714,tendon of right digastric
3715,segment of synovial joint
3716,superior angle of scapula
3717,fourth coccygeal vertebra
3718,recurrent laryngeal nerve
3719,branch of brachial artery
3720,epithelium of gallbladder
3721,left deep cervical artery
3722,right parataenial nucleus
3723,dorsal paramedian nucleus
3724,lymphatic tree organ part
3725,metaphysis of left fibula
3726,circumflex humeral artery
3727,right alar central lobule
3728,right side of pelvic wall
3729,salpingopharyngeus muscle
3730,region of ileocecal valve
3731,segment of peritoneal sac
3732,branch of obturator nerve
3733,right lower lobe bronchus
3734,distal zone of brachialis
3735,left patellofemoral joint
3736,lateral part of left knee
3737,belly of right brachialis
3738,volar ulnolunate ligament
3739,subtrigonal gland of Hume
3740,obliquus capitis superior
3741,region of serous membrane
3742,triangular fibrocartilage
3743,alveolar part of mandible
3744,set of nuclei of neuraxis
3745,nerve to left iliacus (n)
3746,mucosal fold of esophagus
3747,free margin of left ovary
3748,recto-urethralis superior
3749,right geniculate ganglion
3750,ligamentum teres of liver
3751,right gastroepiploic vein
3752,skin of right foot proper
3753,tendon of left temporalis
3754,tendon of gluteus minimus
3755,atretic follicle of ovary
3756,surface of occipital lobe
3757,segment of gyrus of brain
3758,cavity of left hemithorax
3759,coccygeal spinal ganglion
3760,trunk of mandibular nerve
3761,nerve to right hyoglossus
3762,left thyrocervical artery
3763,perimysium of psoas major
3764,adventitia of minor calyx
3765,tensor fascia lata muscle
3766,cranial dura mater proper
3767,anterior wall of duodenum
3768,white matter of brainstem
3769,visceral abdominal fascia
3770,medial part of right knee
3771,inferior orbital fissures
3772,set of cuneospinal fibers
3773,left centromedian nucleus
3774,serosa of large intestine
3775,triangular ridge of tooth
3776,grayson ligament of thumb
3777,pronator quadratus muscle
3778,caudal lobe of cerebellum
3779,epicolic lymphatic vessel
3780,nerve to right stylohyoid
3781,branch of mylohyoid nerve
3782,hyponichium of fingernail
3783,tendon of adductor magnus
3784,superior orbital fissures
3785,white communicating ramus
3786,posterior fold of malleus
3787,medial segmental bronchus
3788,left medial plantar nerve
3789,region of prostatic sinus
3790,mucosa of ascending colon
3791,infraauricular lymph node
3792,s2 root of pudendal nerve
3793,muscle body of subclavius
3794,right subthalamic nucleus
3795,cleland ligament of thumb
3796,oriens layer of CA2 field
3797,right frontal lobe proper
3798,alveolar arch of mandible
3799,left sixth thoracic nerve
3800,dorsal surface of scapula
3801,branch of lacrimal artery
3802,segment of straight gyrus
3803,anterior surface of liver
3804,distal epiphysis of femur
3805,cog of epitympanic recess
3806,neural tissue of neuraxis
3807,set of splenic trabeculae
3808,upper quadrant of abdomen
3809,right genitofemoral nerve
3810,variant cervical vertebra
3811,region of wall of jejunum
3812,base of midbrain peduncle
3813,rootlet of thoracic nerve
3814,superior margin of spleen
3815,right intermediate tendon
3816,pigmented layer of retina
3817,occlusal surface of tooth
3818,lumen of left major calyx
3819,posterior cingulate gyrus
3820,deep postvertebral muscle
3821,brodmann area 34 of uncus
3822,surface of peritoneal sac
3823,hyponychium of little toe
3824,posterior ampullary nerve
3825,left third cervical nerve
3826,subparafascicular nucleus
3827,vastus intermedius muscle
3828,fibrous connective tissue
3829,cerebral nerve fasciculus
3830,accessory pancreatic duct
3831,proximal tendon of soleus
3832,seventh thoracic vertebra
3833,alveolar canal of maxilla
3834,intraglandular lymph node
3835,lateral perisplenic space
3836,left pulmonic vein recess
3837,set of popliteal arteries
3838,angle of coracoid process
3839,surface proper of iliacus
3840,right juxtarestiform body
3841,zygomatico-orbital artery
3842,right uterotubal junction
3843,nail bed of right big toe
3844,nerve to left sternohyoid
3845,c4 branch to longus colli
3846,triangular septal nucleus
3847,left fourth lumbar artery
3848,lamina of Brodmann area 2
3849,right suprapatellar bursa
3850,sublingual salivary gland
3851,gyrus descendens of Ecker
3852,sulcus of eustachian tube
3853,inferior medullary lamina
3854,nerve to left iliacus (2)
3855,metaphysis of right femur
3856,anterior column of fornix
3857,left infratrochlear nerve
3858,superior part of duodenum
3859,brodmann area 20 of uncus
3860,tributary of femoral vein
3861,colic impression of liver
3862,umbo of tympanic membrane
3863,tendon of scalenus medius
3864,medial condyle of humerus
3865,left external nasal nerve
3866,distobuccal cusp of tooth
3867,central reticular nucleus
3868,geniculum of facial canal
3869,right deep perineal space
3870,set of supra-optic fibers
3871,serosa of small intestine
3872,posterior cutaneous nerve
3873,anterior segmental artery
3874,thoracic vertebral column
3875,right triangular ligament
3876,right cerebral hemisphere
3877,superior segmental artery
3878,branch of lumbar ganglion
3879,palatine spine of maxilla
3880,tendon of inferior rectus
3881,trapeziocapitate ligament
3882,posterior parietal artery
3883,tendon of left subclavius
3884,left scleral venous sinus
3885,internal medullary lamina
3886,left semispinalis capitis
3887,head of left eleventh rib
3888,right second lumbar nerve
3889,diaphysis of left humerus
3890,tibialis posterior muscle
3891,postcaval lymphatic chain
3892,thoracic splanchnic nerve
3893,stroma of ovarian medulla
3894,arteria princeps pollicis
3895,left supra-orbital artery
3896,superficial part of organ
3897,adventitia of major calyx
3898,renal impression of liver
3899,tendon of adductor brevis
3900,superior semilunar lobule
3901,lobule I and II of vermis
3902,body of right hippocampus
3903,right short insular gyrus
3904,medial mammillary nucleus
3905,functional area of insula
3906,set of spinobulbar fibers
3907,deep lymph node of thorax
3908,neural tissue of midbrain
3909,external surface of ileum
3910,left thoracodorsal artery
3911,right suprascapular nerve
3912,medial palpebral ligament
3913,right pericallosal artery
3914,proximal pole of scaphoid
3915,right long thoracic nerve
3916,right corticospinal tract
3917,nerve to left teres minor
3918,right superciliary border
3919,lesser horn of hyoid bone
3920,right cubital compartment
3921,tributary of angular vein
3922,left first cervical nerve
3923,set of extremity arteries
3924,lumen of transverse colon
3925,right pontobulbar nucleus
3926,region of cervical fascia
3927,set of transversus nuchae
3928,diaphysis proper of tibia
3929,proximal nail fold of toe
3930,obturator externus muscle
3931,left fifth thoracic nerve
3932,anatomical line of spleen
3933,set of viscera of abdomen
3934,vein of cochlear aqueduct
3935,belly of rectus abdominis
3936,tail of right hippocampus
3937,cavity of third ventricle
3938,set of cervical vertebrae
3939,horn of thyroid cartilage
3940,left medial brachial vein
3941,accessory obturator nerve
3942,nerve to fibularis longus
3943,organ component of kidney
3944,muscle layer of esophagus
3945,peroneal sulcus of cuboid
3946,interosseous nerve of leg
3947,mucosa of small intestine
3948,internal auditory opening
3949,vasculature of cerebellum
3950,middle region of prostate
3951,twelfth thoracic vertebra
3952,volar ulnocarpal ligament
3953,medial amygdaloid nucleus
3954,posterior median eminence
3955,zone of cricoid cartilage
3956,anatomical line of pelvis
3957,left olivocochlear bundle
3958,posterior vestibular vein
3959,pontoreticulospinal tract
3960,left mesencephalic artery
3961,wall of fundus of stomach
3962,inferior angle of scapula
3963,trunk of trigeminal nerve
3964,regular connective tissue
3965,left middle temporal vein
3966,long radiolunate ligament
3967,right suprascapular notch
3968,hepatovenous segment VIII
3969,hyponychium of second toe
3970,occipitoatlantal ligament
3971,content of female abdomen
3972,left semimembranous bursa
3973,anatomical line of kidney
3974,muscle of free lower limb
3975,cervical vertebral column
3976,neural network of trachea
3977,branch of olfactory nerve
3978,prececal lymphatic vessel
3979,left interpeduncular vein
3980,prostatic arterial plexus
3981,oblique muscle of auricle
3982,left dorsal raphe nucleus
3983,pancreaticobiliary system
3984,trunk of subclavian nerve
3985,portion of vitreous humor
3986,left third thoracic nerve
3987,skin of sole of left foot
3988,right upper lobe bronchus
3989,nerve to left teres major
3990,subcortex of right kidney
3991,transverse ridge of tooth
3992,paronychium of fingernail
3993,surface of pyloric antrum
3994,belly of left teres major
3995,properitoneal compartment
3996,transverse medullary vein
3997,capitulum of left humerus
3998,brodmann area 36 of uncus
3999,content of abdomen proper
4000,lateral flexure of rectum
4001,tendon of gluteus maximus
4002,tendon of peroneus brevis
4003,right inferior colliculus
4004,periprostatic compartment
4005,epiphysis of right fibula
4006,lateral habenular nucleus
4007,region of surface of lung
4008,visceral fascia of pelvis
4009,left side of female chest
4010,segment of vertebral body
4011,right nucleus subceruleus
4012,taenia omentalis of cecum
4013,right subscapularis bursa
4014,bony part of nasal septum
4015,obturator internus muscle
4016,left frontomarginal gyrus
4017,lateral reticular nucleus
4018,distal metaphysis of ulna
4019,postseptal space of orbit
4020,arbor vitae of cerebellum
4021,common belly of digastric
4022,anterior segment of uncus
4023,nerve proper to mylohyoid
4024,root of sigmoid mesocolon
4025,mucosa of large intestine
4026,anchored anatomical plane
4027,right uterine tube proper
4028,arch of cricoid cartilage
4029,right spino-olivary tract
4030,c5 root of axillary nerve
4031,vein of semicircular duct
4032,branch of peroneal artery
4033,fasciculus of spinal cord
4034,mucosa of zone of stomach
4035,posterior pararenal space
4036,superficial flexor tendon
4037,surface of body of uterus
4038,left parietal lobe proper
4039,superior part of acromion
4040,anterior surface of cecum
4041,lumen of left minor calyx
4042,left central retinal vein
4043,metatarsophalangeal joint
4044,nerve to cervical rotator
4045,tendon of right stapedius
4046,perimesencephalic cistern
4047,crest of spine of scapula
4048,set of neural tree organs
4049,mesocolic lymphatic chain
4050,posterior part of patella
4051,left cardiophrenic sulcus
4052,nerve to right geniohyoid
4053,ventral reticular nucleus
4054,belly of vastus lateralis
4055,dorsal oculomotor nucleus
4056,tendon of vastus medialis
4057,anterior surface of colon
4058,lumen of common bile duct
4059,proximal radioulnar joint
4060,inferior ventricular vein
4061,recto-urethralis inferior
4062,left first thoracic nerve
4063,right median cubital vein
4064,right fourth sacral nerve
4065,left tenth thoracic nerve
4066,intrahepatic biliary tree
4067,left sixth cervical nerve
4068,lymphoid nodule of spleen
4069,coracoclavicular ligament
4070,lamina propria of stomach
4071,seventh cervical vertebra
4072,extrahepatic biliary tree
4073,left hepatic biliary tree
4074,deep nerve to left soleus
4075,head of right hippocampus
4076,nerve to left psoas major
4077,acromial angle of scapula
4078,geniculum of facial nerve
4079,second mediastinal artery
4080,left abducens nerve tract
4081,root of left radial nerve
4082,right submandibular gland
4083,right superior colliculus
4084,isthmus of fallopian tube
4085,pericardial cavity proper
4086,inferior surface of liver
4087,aortopulmonary lymph node
4088,gray matter of cerebellum
4089,petroclival synchondrosis
4090,skull vertex to mid-thigh
4091,serosa of right hemiliver
